pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Cough,expanded_chemo,5,177,20,2109,182,2129,2.9788135593220337,1.104723311726898,8.032174325469839,2.9244505494505493,3.570870922981919,1.1555955561862075,-1.010611987247666,1.9688446559930766,2.6751915473202628,1.3032535521590036,True,False,False,False,False,False
Hepatic function abnormal,expanded_chemo,3,179,12,2117,182,2129,2.956703910614525,0.8267399988779529,10.574180548791585,2.9244505494505497,1.6083374769689822,1.057771920139901,-1.5955671889922343,1.181306793595846,2.7530135656643733,1.1272075691861636,False,False,False,False,False,False
Pulmonary toxicity,expanded_chemo,2,180,8,2121,182,2129,2.9458333333333333,0.6209047620811657,13.976272300909468,2.9244505494505497,0.7026834865272655,0.9573132368908807,-2.1100068092298696,0.7875378623972307,2.838524176338317,1.0011910626979608,False,False,False,False,False,False
Hepatic enzyme increased,expanded_chemo,2,180,8,2121,182,2129,2.9458333333333333,0.6209047620811657,13.976272300909468,2.9244505494505497,0.7026834865272655,0.9573132368908807,-2.1100068092298696,0.7875378623972307,2.838524176338317,1.0011910626979608,False,False,False,False,False,False
Renal impairment,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Hyponatraemia,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Pulmonary embolism,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Dysphonia,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Amnesia,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Inappropriate antidiuretic hormone secretion,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Palpitations,expanded_chemo,1,181,4,2125,182,2129,2.935082872928177,0.3263255141064086,26.399135521310246,2.9244505494505497,0.03117644427537804,0.7469887003326668,-3.031459448669983,0.39376893119861534,3.0363045586162443,0.8308308684565964,False,False,False,False,False,False
Lacrimation increased,expanded_chemo,2,180,9,2120,182,2129,2.617283950617284,0.5612422158299344,12.205381357546585,2.5995115995115996,0.5056047285316231,0.8716626206800785,-2.136741707211314,0.8662916486369537,2.635898757429256,0.9297219661236701,False,False,False,False,False,False
Dry skin,expanded_chemo,2,180,10,2119,182,2129,2.3544444444444443,0.5119586442370623,10.827844601073746,2.3395604395604397,0.3555882700821104,0.7908132404722947,-2.1641076574188984,0.9450454348766768,2.4602743518555696,0.8677765415548926,False,False,False,False,False,False
Dehydration,expanded_chemo,2,180,10,2119,182,2129,2.3544444444444443,0.5119586442370623,10.827844601073746,2.3395604395604397,0.3555882700821104,0.7908132404722947,-2.1641076574188984,0.9450454348766768,2.4602743518555696,0.8677765415548926,False,False,False,False,False,False
Therapy cessation,expanded_chemo,1,181,5,2124,182,2129,2.3469613259668507,0.27272041964840094,20.19734155838219,2.3395604395604397,0.0017389142503766459,0.6251586447869774,-3.056175581610988,0.4725227174383384,2.699264202158135,0.7386057551140045,False,False,False,False,False,False
Myalgia,expanded_chemo,1,181,5,2124,182,2129,2.3469613259668507,0.27272041964840094,20.19734155838219,2.3395604395604397,0.0017389142503766459,0.6251586447869774,-3.056175581610988,0.4725227174383384,2.699264202158135,0.7386057551140045,False,False,False,False,False,False
Breast pain,expanded_chemo,1,181,5,2124,182,2129,2.3469613259668507,0.27272041964840094,20.19734155838219,2.3395604395604397,0.0017389142503766459,0.6251586447869774,-3.056175581610988,0.4725227174383384,2.699264202158135,0.7386057551140045,False,False,False,False,False,False
Insomnia,expanded_chemo,1,181,5,2124,182,2129,2.3469613259668507,0.27272041964840094,20.19734155838219,2.3395604395604397,0.0017389142503766459,0.6251586447869774,-3.056175581610988,0.4725227174383384,2.699264202158135,0.7386057551140045,False,False,False,False,False,False
Metastases to liver,expanded_chemo,3,179,16,2113,182,2129,2.2133379888268156,0.6388784101037494,7.667914544159339,2.193337912087912,0.736840409966655,0.8100105251781831,-1.6979308471896142,1.4963219385547382,2.252664124113618,0.9223420048503143,False,False,False,False,False,False
Infusion related reaction,expanded_chemo,8,174,45,2084,182,2129,2.1292464878671775,0.988057243250261,4.588489823910326,2.0796092796092798,2.9444918182622986,0.8628203333821372,-0.76548971021612,4.173950670705322,2.0174019328266084,1.129269125307593,False,False,False,False,False,False
