pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Catheter site infection,trial_aligned_chemo,2,180,0,940,182,940,26.05263157894737,1.2454855617091654,544.9598398049187,25.7103825136612,5.602546741502242,1.6004755000924806,-1.9907622327153862,0.3244206773618538,4.077940162729646,1.7611783050014072,False,False,False,False,False,False
Ocular hyperaemia,trial_aligned_chemo,2,180,0,940,182,940,26.05263157894737,1.2454855617091654,544.9598398049187,25.7103825136612,5.602546741502242,1.6004755000924806,-1.9907622327153862,0.3244206773618538,4.077940162729646,1.7611783050014072,False,False,False,False,False,False
Malignant pleural effusion,trial_aligned_chemo,2,180,0,940,182,940,26.05263157894737,1.2454855617091654,544.9598398049187,25.7103825136612,5.602546741502242,1.6004755000924806,-1.9907622327153862,0.3244206773618538,4.077940162729646,1.7611783050014072,False,False,False,False,False,False
Lung opacity,trial_aligned_chemo,2,180,0,940,182,940,26.05263157894737,1.2454855617091654,544.9598398049187,25.7103825136612,5.602546741502242,1.6004755000924806,-1.9907622327153862,0.3244206773618538,4.077940162729646,1.7611783050014072,False,False,False,False,False,False
Osteonecrosis of jaw,trial_aligned_chemo,3,179,1,939,182,940,15.737430167597765,1.6277370260250592,152.15400541991693,15.494505494505495,6.326518954297709,1.607175334304746,-1.433282051355425,0.6488413547237076,3.846212281931021,1.809331247805619,True,True,False,False,False,False
Wheezing,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Vascular pain,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Cerebrovascular accident,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Skin burning sensation,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Rectal prolapse,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Completed suicide,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Cardiac failure congestive,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Amylase increased,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Incorrect product formulation administered,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Aphthous ulcer,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Vision blurred,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Erythema multiforme,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Sialoadenitis,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Wound infection,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Angular cheilitis,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
Injection site reaction,trial_aligned_chemo,1,181,0,940,182,940,15.545454545454545,0.630753305412094,383.1310196098098,15.426229508196723,1.6712489859442614,1.1796010607913527,-2.992318941978254,0.1622103386809269,3.7107925350303064,1.4193377165664949,False,False,False,False,False,False
