pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Inflammation,sacituzumab_govitecan_alone,2,180,0,348,182,348,9.653739612188366,0.4609854783722669,202.16404392824663,9.53551912568306,1.3921070951153227,1.0748604374586348,-2.077221969010206,0.6867924528301886,2.1713116391931724,1.1033574172391403,False,False,False,False,False,False
Somnolence,sacituzumab_govitecan_alone,2,180,0,348,182,348,9.653739612188366,0.4609854783722669,202.16404392824663,9.53551912568306,1.3921070951153227,1.0748604374586348,-2.077221969010206,0.6867924528301886,2.1713116391931724,1.1033574172391403,False,False,False,False,False,False
Blister,sacituzumab_govitecan_alone,2,180,0,348,182,348,9.653739612188366,0.4609854783722669,202.16404392824663,9.53551912568306,1.3921070951153227,1.0748604374586348,-2.077221969010206,0.6867924528301886,2.1713116391931724,1.1033574172391403,False,False,False,False,False,False
Lung opacity,sacituzumab_govitecan_alone,2,180,0,348,182,348,9.653739612188366,0.4609854783722669,202.16404392824663,9.53551912568306,1.3921070951153227,1.0748604374586348,-2.077221969010206,0.6867924528301886,2.1713116391931724,1.1033574172391403,False,False,False,False,False,False
Infusion related reaction,sacituzumab_govitecan_alone,8,174,2,346,182,348,7.954022988505747,1.6711159114983731,37.85882311715366,7.648351648351649,7.473369289309274,1.1114797223688748,-0.6128123246326966,3.4339622641509435,2.176841921880048,1.3419124565868177,True,True,False,False,False,False
Throat tightness,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Wheezing,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Jaundice cholestatic,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Vascular pain,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Intentional product use issue,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Skin burning sensation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Rectal prolapse,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Skin irritation,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Completed suicide,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Pneumonia aspiration,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Renal impairment,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
Cardiac failure congestive,sacituzumab_govitecan_alone,1,181,0,348,182,348,5.760330578512397,0.2334712618906924,142.12202437694435,5.721311475409837,0.21654363682073974,0.8306800289884001,-3.0178246343099957,0.3433962264150943,2.07775224457275,0.993863232522206,False,False,False,False,False,False
